lat,lon,Name Image,Damage,Dirt or Dent,Light Poles,Paint,Scratch,Stickers or Graffiti,VRI,Grade,Number of VRIs,Distance Between VRI
40.065,-73.935,frame_003117,,,,,,,,,0,
40.054,-73.946,frame_003118,,,,,,,,,0,
40.016,-73.984,frame_003119,,,,,,,,,0,
40.083,-73.917,frame_003120,,,,,,,,,0,
40.09,-73.91,frame_003121,,,,,,,,,0,
40.03,-73.97,frame_003122,,,,,,,,,0,
40.041,-73.959,frame_003123,Yes,,,,,Yes,,,0,
40.046,-73.954,frame_003124,Yes,,,,,Yes,,,0,
40.032,-73.968,frame_003125,Yes,,,Yes,,Yes,,D,0,
40.08,-73.92,frame_003126,Yes,,,,,Yes,,,0,
40.053,-73.947,frame_003127,Yes,,,,,Yes,,,0,
40.039,-73.961,frame_003128,,,,,,,,,0,
40.023,-73.977,frame_003129,,,,,,,,,0,
40.01,-73.99,frame_003130,,,,,,,,,0,
40.018,-73.982,frame_003131,,,,,,,,,0,
40.093,-73.907,frame_003132,,,,,,,,,0,
40.026,-73.974,frame_003133,,,,,,,,,0,
40.094,-73.906,frame_003134,,,,,,,,,0,
40.076,-73.924,frame_003135,Yes,,,,,Yes,,,0,
40.082,-73.918,frame_003136,,,,,,,,,0,
40.018,-73.982,frame_003137,,,,,,,,,0,
40.063,-73.937,frame_003138,,,,,,,,,0,
40.036,-73.964,frame_003139,,,,,,,,,0,
40.069,-73.931,frame_003140,,,,,,,,,0,
40.0,-74.0,frame_003141,,,,,,,,,0,
40.013,-73.987,frame_003142,,,,,,,,,0,
40.025,-73.975,frame_003143,,,,,,,,,0,
40.024,-73.976,frame_003144,,,,,,,,,0,
40.067,-73.933,frame_003145,,,,,,,,,0,
40.017,-73.983,frame_003146,Yes,,,Yes,,,,C,0,
40.011,-73.989,frame_003147,,,,,,,,,0,
40.011,-73.989,frame_003148,,,,,,,,,0,
40.087,-73.913,frame_003149,,,,,,,,,0,
40.072,-73.928,frame_003150,,,,,,,,,0,
40.026,-73.974,frame_003151,Yes,,,,Yes,,,,0,
40.051,-73.949,frame_003152,Yes,,,,,Yes,,,0,
40.049,-73.951,frame_003153,,,,,,,,,0,
40.057,-73.943,frame_003154,,,,,,,,,0,
40.028,-73.972,frame_003155,,,,,,,,,0,
40.09,-73.91,frame_003156,,,,,,,,,0,
40.008,-73.992,frame_003157,,,,,,,,,0,
40.041,-73.959,frame_003158,,,,,,,,,0,
40.097,-73.903,frame_003159,,,,,,,,,0,
40.088,-73.912,frame_003160,,,,,,,,,0,
40.032,-73.968,frame_003161,,,,,,,,,0,
40.034,-73.966,frame_003162,,,,,,,,,0,
40.049,-73.951,frame_003163,,,,,,,,,0,
40.059,-73.941,frame_003164,,,,,,,,,0,
40.026,-73.974,frame_003165,Yes,Yes,,Yes,,,,D,0,
40.066,-73.934,frame_003166,Yes,Yes,,,,,,,0,
40.081,-73.919,frame_003167,,,,,,,,,0,
40.057,-73.943,frame_003168,Yes,,,,,Yes,,,0,
40.091,-73.909,frame_003169,Yes,,,,,Yes,,,0,
40.068,-73.932,frame_003170,,,,,,,,,0,
40.049,-73.951,frame_003171,,,,,,,,,0,
40.008,-73.992,frame_003172,,,,,,,,,0,
40.001,-73.999,frame_003173,,,,,,,,,0,
40.023,-73.977,frame_003174,,,,,,,,,0,
40.025,-73.975,frame_003175,,,,,,,,,0,
40.048,-73.952,frame_003176,,,,,,,,,0,
40.07,-73.93,frame_003177,,,,,,,,,0,
40.075,-73.925,frame_003178,Yes,,,,,Yes,,,0,
40.056,-73.944,frame_003179,Yes,,,,,Yes,,,0,
40.085,-73.915,frame_003180,,,,,,,,,0,
40.096,-73.904,frame_003181,,,,,,,,,0,
40.097,-73.903,frame_003182,,,,,,,,,0,
40.079,-73.921,frame_003183,,,,,,,,,0,
40.024,-73.976,frame_003184,,,,,,,,,0,
40.099,-73.901,frame_003185,,,,,,,,,0,
40.055,-73.945,frame_003186,,,,,,,,,0,
40.029,-73.971,frame_003187,,,,,,,,,0,
40.056,-73.944,frame_003188,,,,,,,,,0,
40.07,-73.93,frame_003189,,,,,,,,,0,
40.086,-73.914,frame_003190,,,,,,,,,0,
40.083,-73.917,frame_003191,Yes,,,,,Yes,,,0,
40.049,-73.951,frame_003192,Yes,,,,,Yes,,,0,
